timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-13T10:25:09,yolo11s_normal,0c2ab661-54e9-4dd4-9308-af6a60123ebb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3675.6124203229847,0.0032944097042678,8.962886527568998e-07,0.0,60.01121465661036,20.0,0.041398290019355,0.0483233011586099,0.0198000080330661,0.1095215992110311,0.0,Norway,NOR,trøndelag,,,Linux-5.14.0-570.17.1.el9_6.x86_64-x86_64-with-glibc2.34,3.12.3,3.0.8,1,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,1,1 x NVIDIA A100-PCIE-40GB,10.4037,63.4306,32,machine,N,1.0,0.0
2025-11-13T10:29:00,yolo11s_normal,399b8df6-e064-4ac8-a8e8-e0b8b422d087,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3381.3157184310003,0.0091686774287797,2.711570936367409e-06,225.0,72.56679371227393,20.0,0.2112818670410624,0.074750895078446,0.0187769928266277,0.3048097549461365,0.0,Norway,NOR,trøndelag,,,Linux-5.14.0-570.17.1.el9_6.x86_64-x86_64-with-glibc2.34,3.12.3,3.0.8,1,AMD EPYC 7543 32-Core Processor,1,1 x NVIDIA A100-SXM4-80GB,10.4037,63.4306,32,machine,N,1.0,0.0
2025-11-13T17:12:44,yolo11s_normal,b18f5fdc-6807-407c-a97b-095efab2d5d5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17698.468973333947,0.022983514553353318,1.298615975652034e-06,0.0,0.0,20.0,0.30817690903157346,0.36084041311654325,0.09506228401389402,0.764079606162012,0.0,Norway,NOR,trøndelag,,,Linux-5.14.0-570.17.1.el9_6.x86_64-x86_64-with-glibc2.34,3.12.3,3.0.8,1,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,1,1 x NVIDIA A100 80GB PCIe,10.4037,63.4306,32,machine,N,1.0,0.0
